JJJJ MM DD HH MM T2m T30m TF2m TF30m V DIR N GLOB DIFF SON P
2018 12 1 4 9 5.35 5.30 5.21 5.30 3.56 264.0 0.000 0.00 0.00 0.00 957.4
2018 12 1 4 10 5.36 5.29 5.22 5.29 2.53 277.0 0.000 0.00 0.00 0.00 957.4
2018 12 1 4 11 5.34 5.28 5.20 5.28 2.80 267.0 0.000 0.00 0.00 0.00 957.4
2018 12 1 4 12 5.33 5.27 5.19 5.27 4.11 262.0 0.000 0.00 0.00 0.00 957.4
2018 12 1 4 13 5.32 5.27 5.17 5.27 2.91 257.0 0.000 0.00 0.00 0.00 957.4
2018 12 1 4 14 5.31 5.27 5.16 5.27 3.12 252.0 0.000 0.00 0.00 0.00 957.4
2018 12 1 4 15 5.29 5.26 5.15 5.26 3.79 269.0 0.000 0.00 0.00 0.00 957.4
2018 12 1 4 16 5.29 5.26 5.16 5.26 3.59 268.0 0.000 0.00 0.00 0.00 957.4
2018 12 1 4 17 5.27 5.25 5.14 5.25 2.65 257.0 0.000 0.00 0.00 0.00 957.4
2018 12 1 4 18 5.25 5.23 5.12 5.23 2.73 266.0 0.000 0.00 0.00 0.00 957.4
2018 12 1 4 19 5.26 5.22 5.14 5.22 2.94 265.0 0.000 0.00 0.00 0.00 957.4
2018 12 1 4 20 5.23 5.21 5.12 5.21 2.75 267.0 0.000 0.00 0.00 0.00 957.4
2018 12 1 4 21 5.22 5.20 5.11 5.20 3.53 260.0 0.000 0.00 0.00 0.00 957.4
2018 12 1 4 22 5.23 5.19 5.12 5.19 4.42 257.0 0.000 0.00 0.00 0.00 957.4
2018 12 1 4 23 5.24 5.18 5.13 5.18 3.88 264.0 0.000 0.00 0.00 0.00 957.4
2018 12 1 4 24 5.24 5.17 5.12 5.17 5.06 262.0 0.000 0.00 0.00 0.00 957.4
2018 12 1 4 25 5.22 5.16 5.11 5.16 3.34 268.0 0.000 0.00 0.00 0.00 957.4
2018 12 1 4 26 5.18 5.14 5.06 5.14 4.22 264.0 0.000 0.00 0.00 0.00 957.5
2018 12 1 4 27 5.16 5.13 5.03 5.13 4.08 272.0 0.000 0.00 0.00 0.00 957.5
2018 12 1 4 28 5.13 5.13 5.01 5.13 2.88 282.0 0.000 0.00 0.00 0.00 957.5
2018 12 1 4 29 5.11 5.12 4.99 5.12 2.88 277.0 0.000 0.00 0.00 0.00 957.5
2018 12 1 4 30 5.08 5.14 4.96 5.14 2.16 283.0 0.000 0.00 0.00 0.00 957.5
2018 12 1 4 31 5.10 5.13 4.99 5.13 1.74 274.0 0.000 0.00 0.00 0.00 957.5
2018 12 1 4 32 5.13 5.12 5.05 5.12 2.36 267.0 0.000 0.00 0.00 0.00 957.5
2018 12 1 4 33 5.12 5.11 5.04 5.11 3.57 266.0 0.000 0.00 0.00 0.00 957.5
2018 12 1 4 34 5.12 5.11 5.04 5.11 2.82 255.0 0.000 0.00 0.00 0.00 957.5
2018 12 1 4 35 5.11 5.10 5.01 5.10 3.45 256.0 0.000 0.00 0.00 0.00 957.5
2018 12 1 4 36 5.09 5.09 4.99 5.09 2.87 264.0 0.000 0.00 0.00 0.00 957.5
2018 12 1 4 37 5.08 5.08 4.98 5.08 3.19 254.0 0.000 0.00 0.00 0.00 957.5
2018 12 1 4 38 5.07 5.06 4.98 5.06 3.06 261.0 0.000 0.00 0.00 0.00 957.6
2018 12 1 4 39 5.06 5.04 4.97 5.04 2.36 258.0 0.000 0.00 0.00 0.00 957.6
2018 12 1 4 40 5.06 5.03 4.97 5.03 4.16 255.0 0.000 0.00 0.00 0.00 957.6
2018 12 1 4 41 5.05 5.02 4.96 5.02 3.19 259.0 0.000 0.00 0.00 0.00 957.6
2018 12 1 4 42 5.02 5.01 4.93 5.01 2.56 253.0 0.000 0.00 0.00 0.00 957.6
2018 12 1 4 43 5.00 5.01 4.90 5.01 2.79 245.0 0.000 0.00 0.00 0.00 957.6
2018 12 1 4 44 4.98 5.00 4.88 5.00 3.35 271.0 0.000 0.00 0.00 0.00 957.6
2018 12 1 4 45 4.99 5.00 4.90 5.00 3.61 268.0 0.000 0.00 0.00 0.00 957.6
2018 12 1 4 46 5.00 4.99 4.91 4.99 3.03 269.0 0.000 0.00 0.00 0.00 957.6
2018 12 1 4 47 4.97 4.98 4.89 4.98 2.94 261.0 0.000 0.00 0.00 0.00 957.6
2018 12 1 4 48 4.96 4.97 4.87 4.97 2.69 261.0 0.000 0.00 0.00 0.00 957.6
2018 12 1 4 49 4.93 4.96 4.84 4.96 2.59 255.0 0.000 0.00 0.00 0.00 957.6
2018 12 1 4 50 4.92 4.94 4.84 4.94 2.91 253.0 0.000 0.00 0.00 0.00 957.6
2018 12 1 4 51 4.92 4.94 4.85 4.94 2.83 267.0 0.000 0.00 0.00 0.00 957.6
2018 12 1 4 52 4.93 4.93 4.86 4.93 3.04 259.0 0.000 0.00 0.00 0.00 957.6
2018 12 1 4 53 4.94 4.93 4.88 4.93 3.28 255.0 0.000 0.00 0.00 0.00 957.6
2018 12 1 4 54 4.95 4.93 4.88 4.93 2.62 259.0 0.000 0.00 0.00 0.00 957.6
2018 12 1 4 55 4.94 4.94 4.87 4.94 2.55 262.0 0.000 0.00 0.00 0.00 957.6
2018 12 1 4 56 4.94 4.93 4.87 4.93 3.75 271.0 0.000 0.00 0.00 0.00 957.7
2018 12 1 4 57 4.97 4.93 4.90 4.93 3.88 275.0 0.000 0.00 0.00 0.00 957.7
2018 12 1 4 58 4.99 4.93 4.92 4.93 2.98 273.0 0.000 0.00 0.00 0.00 957.7
2018 12 1 4 59 4.97 4.93 4.89 4.93 2.14 259.0 0.000 0.00 0.00 0.00 957.7
2018 12 1 5 0 4.94 4.93 4.86 4.93 2.64 252.0 0.000 0.00 0.00 0.00 957.7
2018 12 1 5 1 4.90 4.92 4.83 4.92 3.58 263.0 0.000 0.00 0.00 0.00 957.7
2018 12 1 5 2 4.92 4.92 4.84 4.92 3.01 257.0 0.000 0.00 0.00 0.00 957.7
2018 12 1 5 3 4.94 4.92 4.87 4.92 2.87 254.0 0.000 0.00 0.00 0.00 957.7
2018 12 1 5 4 4.94 4.92 4.87 4.92 3.33 263.0 0.000 0.00 0.00 0.00 957.7
2018 12 1 5 5 4.92 4.91 4.87 4.91 2.87 263.0 0.000 0.00 0.00 0.00 957.7
2018 12 1 5 6 4.92 4.91 4.85 4.91 2.68 267.0 0.000 0.00 0.00 0.00 957.7
2018 12 1 5 7 4.92 4.90 4.86 4.90 3.37 264.0 0.000 0.00 0.00 0.00 957.7
2018 12 1 5 8 4.92 4.90 4.86 4.90 3.37 272.0 0.000 0.00 0.00 0.00 957.7
2018 12 1 5 9 4.93 4.91 4.87 4.91 4.10 263.0 0.000 0.00 0.00 0.00 957.7
2018 12 1 5 10 4.95 4.93 4.89 4.93 4.12 259.0 0.000 0.00 0.00 0.00 957.7
2018 12 1 5 11 4.97 4.95 4.90 4.95 3.50 253.0 0.000 0.00 0.00 0.00 957.8
2018 12 1 5 12 4.97 4.96 4.89 4.96 3.45 261.0 0.000 0.00 0.00 0.00 957.8
2018 12 1 5 13 4.95 4.96 4.86 4.96 3.19 261.0 0.000 0.00 0.00 0.00 957.8
2018 12 1 5 14 4.94 4.96 4.84 4.96 2.46 260.0 0.000 0.00 0.00 0.00 957.8
2018 12 1 5 15 4.93 4.95 4.84 4.95 1.79 262.0 0.000 0.00 0.00 0.00 957.8
2018 12 1 5 16 4.95 4.96 4.86 4.96 1.87 255.0 0.000 0.00 0.00 0.00 957.8
2018 12 1 5 17 4.97 4.96 4.89 4.96 1.71 259.0 0.000 0.00 0.00 0.00 957.8
2018 12 1 5 18 4.97 4.96 4.89 4.96 2.08 261.0 0.000 0.00 0.00 0.00 957.9
2018 12 1 5 19 4.94 4.96 4.86 4.96 2.00 250.0 0.000 0.00 0.00 0.00 957.9
2018 12 1 5 20 4.95 4.97 4.86 4.97 3.05 258.0 0.000 0.00 0.00 0.00 957.9
2018 12 1 5 21 4.97 4.98 4.88 4.98 3.01 245.0 0.000 0.00 0.00 0.00 957.9
2018 12 1 5 22 4.98 4.99 4.90 4.99 2.12 250.0 0.000 0.00 0.00 0.00 957.9
2018 12 1 5 23 4.98 4.99 4.89 4.99 2.08 253.0 0.000 0.00 0.00 0.00 957.9
2018 12 1 5 24 4.99 4.99 4.91 4.99 1.93 248.0 0.000 0.00 0.00 0.00 957.9
2018 12 1 5 25 5.00 4.99 4.92 4.99 1.53 263.0 0.000 0.00 0.00 0.00 957.9
2018 12 1 5 26 4.99 4.99 4.92 4.99 1.67 253.0 0.000 0.00 0.00 0.00 957.9
2018 12 1 5 27 4.99 5.01 4.91 5.01 1.61 248.0 0.000 0.00 0.00 0.00 957.9
2018 12 1 5 28 5.00 5.01 4.93 5.01 2.29 262.0 0.000 0.00 0.00 0.00 957.9
2018 12 1 5 29 5.01 5.01 4.94 5.01 2.76 281.0 0.000 0.00 0.00 0.00 957.9
2018 12 1 5 30 5.04 5.02 4.97 5.02 2.78 258.0 0.000 0.00 0.00 0.00 957.9
2018 12 1 5 31 5.05 5.06 4.96 5.06 2.15 248.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 5 32 5.05 5.06 4.96 5.06 1.99 259.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 5 33 5.06 5.06 4.97 5.06 2.71 253.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 5 34 5.07 5.06 4.97 5.06 3.30 261.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 5 35 5.07 5.06 4.97 5.06 3.11 249.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 5 36 5.07 5.06 4.97 5.06 2.08 258.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 5 37 5.07 5.06 4.97 5.06 3.02 260.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 5 38 5.08 5.06 4.97 5.06 3.40 263.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 5 39 5.08 5.06 4.98 5.06 3.90 267.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 5 40 5.09 5.07 4.99 5.07 3.97 271.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 5 41 5.11 5.08 5.00 5.08 3.85 267.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 5 42 5.12 5.09 5.00 5.09 3.02 264.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 5 43 5.13 5.10 5.00 5.10 2.38 263.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 5 44 5.13 5.11 5.01 5.11 2.45 270.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 5 45 5.15 5.11 5.02 5.11 3.10 262.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 5 46 5.16 5.12 5.03 5.12 2.89 262.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 5 47 5.15 5.13 5.02 5.13 2.54 258.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 5 48 5.17 5.14 5.03 5.14 2.92 268.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 5 49 5.19 5.15 5.06 5.15 2.57 266.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 5 50 5.20 5.16 5.06 5.16 2.83 268.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 5 51 5.21 5.17 5.06 5.17 1.99 267.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 5 52 5.23 5.18 5.08 5.18 2.14 264.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 5 53 5.23 5.20 5.09 5.20 2.86 271.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 5 54 5.24 5.21 5.10 5.21 3.31 266.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 5 55 5.26 5.21 5.11 5.21 2.39 266.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 5 56 5.26 5.22 5.10 5.22 2.08 278.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 5 57 5.25 5.22 5.09 5.22 2.42 269.0 0.000 0.00 0.00 0.00 958.1
2018 12 1 5 58 5.24 5.22 5.08 5.22 2.05 256.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 5 59 5.22 5.22 5.06 5.22 2.38 262.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 0 5.23 5.23 5.08 5.23 2.61 270.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 1 5.22 5.23 5.07 5.23 1.94 251.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 2 5.24 5.24 5.08 5.24 1.55 253.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 3 5.25 5.24 5.10 5.24 2.74 248.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 4 5.26 5.25 5.11 5.25 1.63 263.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 5 5.28 5.25 5.12 5.25 1.87 259.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 6 5.28 5.25 5.12 5.25 2.45 242.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 7 5.28 5.30 5.12 5.30 1.97 249.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 8 5.28 5.30 5.12 5.30 3.16 261.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 9 5.29 5.30 5.13 5.30 3.68 266.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 10 5.30 5.30 5.13 5.30 2.90 261.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 11 5.31 5.30 5.13 5.30 2.97 262.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 12 5.32 5.30 5.13 5.30 3.16 273.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 13 5.33 5.30 5.13 5.30 2.51 253.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 14 5.33 5.30 5.13 5.30 2.21 261.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 15 5.33 5.31 5.13 5.31 2.43 260.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 16 5.31 5.30 5.10 5.30 2.80 260.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 17 5.30 5.30 5.09 5.30 2.34 251.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 18 5.32 5.30 5.12 5.30 2.22 239.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 19 5.32 5.30 5.13 5.30 2.83 273.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 20 5.33 5.30 5.13 5.30 2.61 255.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 21 5.33 5.31 5.12 5.31 2.19 251.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 22 5.32 5.31 5.11 5.31 1.90 244.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 23 5.31 5.31 5.11 5.31 1.74 255.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 24 5.30 5.31 5.10 5.31 1.29 251.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 25 5.31 5.30 5.12 5.30 1.53 246.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 26 5.33 5.29 5.14 5.29 2.29 259.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 27 5.35 5.29 5.15 5.29 2.13 224.0 0.000 0.00 0.00 0.00 958.0
2018 12 1 6 28 5.35 5.32 5.15 5.32 2.05 234.0 0.000 0.00 0.00 0.00 958.1
2018 12 1 6 29 5.35 5.31 5.13 5.31 1.74 255.0 0.000 0.00 0.00 0.00 958.1
2018 12 1 6 30 5.35 5.30 5.13 5.30 2.43 235.0 0.000 0.00 0.00 0.00 958.1
2018 12 1 6 31 5.35 5.30 5.13 5.30 1.86 227.0 0.000 0.00 0.00 0.00 958.1
2018 12 1 6 32 5.35 5.29 5.13 5.29 2.61 232.0 0.000 0.00 0.00 0.00 958.1
2018 12 1 6 33 5.37 5.29 5.14 5.29 2.60 244.0 0.000 0.00 0.00 0.00 958.1
2018 12 1 6 34 5.35 5.29 5.13 5.29 1.99 221.0 0.000 0.00 0.00 0.00 958.1
2018 12 1 6 35 5.35 5.30 5.12 5.30 2.12 231.0 0.000 0.00 0.00 0.00 958.1
2018 12 1 6 36 5.33 5.29 5.11 5.29 2.34 229.0 0.000 0.00 0.00 0.00 958.1
2018 12 1 6 37 5.33 5.28 5.11 5.28 2.08 247.0 0.000 0.00 0.00 0.00 958.1
2018 12 1 6 38 5.32 5.27 5.11 5.27 2.01 233.0 0.000 0.00 0.00 0.00 958.1
2018 12 1 6 39 5.32 5.28 5.11 5.28 1.44 234.0 0.000 0.00 0.00 0.00 958.1
2018 12 1 6 40 5.33 5.27 5.11 5.27 1.93 224.0 0.000 0.00 0.00 0.00 958.1
2018 12 1 6 41 5.32 5.26 5.11 5.26 2.66 230.0 0.000 0.00 0.00 0.00 958.1
2018 12 1 6 42 5.33 5.25 5.12 5.25 2.57 233.0 0.000 0.00 0.00 0.00 958.1
2018 12 1 6 43 5.33 5.25 5.12 5.25 2.18 236.0 0.000 0.00 0.00 0.00 958.1
2018 12 1 6 44 5.34 5.25 5.13 5.25 2.97 229.0 0.000 0.00 0.00 0.00 958.1
2018 12 1 6 45 5.35 5.25 5.14 5.25 2.99 228.0 0.000 0.00 0.00 0.00 958.2
2018 12 1 6 46 5.36 5.25 5.14 5.25 2.81 239.0 0.000 0.00 0.00 0.00 958.2
2018 12 1 6 47 5.35 5.24 5.14 5.24 2.02 247.0 0.000 0.00 0.00 0.00 958.2
2018 12 1 6 48 5.34 5.24 5.13 5.24 1.43 253.0 0.000 0.00 0.00 0.00 958.2
2018 12 1 6 49 5.34 5.29 5.13 5.29 1.83 220.0 0.000 0.00 0.00 0.00 958.2
2018 12 1 6 50 5.34 5.29 5.13 5.29 1.46 231.0 0.000 0.00 0.00 0.00 958.2
2018 12 1 6 51 5.34 5.32 5.13 5.32 1.43 210.0 0.000 0.00 0.00 0.00 958.2
2018 12 1 6 52 5.33 5.31 5.12 5.31 1.87 250.0 0.000 0.00 0.00 0.00 958.2
2018 12 1 6 53 5.33 5.33 5.12 5.33 1.84 226.0 0.000 0.00 0.00 0.00 958.2
2018 12 1 6 54 5.32 5.33 5.11 5.33 2.11 240.0 0.000 0.00 0.00 0.00 958.2
2018 12 1 6 55 5.32 5.31 5.11 5.31 2.27 232.0 0.000 0.00 0.00 0.00 958.2
2018 12 1 6 56 5.35 5.30 5.14 5.30 2.72 231.0 0.000 0.00 0.00 0.00 958.2
2018 12 1 6 57 5.34 5.30 5.13 5.30 1.92 237.0 0.000 0.00 0.00 0.00 958.2
2018 12 1 6 58 5.35 5.29 5.13 5.29 2.17 228.0 0.000 0.00 0.00 0.00 958.2
2018 12 1 6 59 5.35 5.29 5.13 5.29 2.39 236.0 0.000 0.00 0.00 0.00 958.2
2018 12 1 7 0 5.34 5.29 5.12 5.29 2.12 237.0 0.000 0.00 0.00 0.00 958.2
2018 12 1 7 1 5.34 5.30 5.12 5.30 2.15 224.0 0.000 0.00 0.00 0.00 958.2
2018 12 1 7 2 5.35 5.30 5.13 5.30 1.89 240.0 0.000 0.00 0.00 0.00 958.2
2018 12 1 7 3 5.35 5.30 5.13 5.30 1.94 222.0 0.000 0.00 0.00 0.00 958.2
2018 12 1 7 4 5.35 5.29 5.13 5.29 2.07 229.0 0.000 0.00 0.00 0.00 958.2
2018 12 1 7 5 5.36 5.31 5.13 5.31 1.93 219.0 0.000 0.00 0.00 0.00 958.2
2018 12 1 7 6 5.37 5.33 5.14 5.33 2.39 230.0 0.000 0.00 0.00 0.00 958.2
2018 12 1 7 7 5.39 5.32 5.15 5.32 2.39 237.0 0.000 0.00 0.00 0.00 958.2
2018 12 1 7 8 5.41 5.31 5.17 5.31 2.34 229.0 0.000 0.00 0.00 0.00 958.2
2018 12 1 7 9 5.42 5.32 5.18 5.32 2.72 212.0 0.000 0.00 0.00 0.00 958.2
2018 12 1 7 10 5.43 5.31 5.19 5.31 2.37 237.0 0.000 0.00 0.00 0.00 958.2
2018 12 1 7 11 5.41 5.31 5.17 5.31 2.14 221.0 0.000 0.00 0.00 0.00 958.2
2018 12 1 7 12 5.42 5.32 5.17 5.32 1.48 245.0 0.000 0.00 0.00 0.00 958.2
2018 12 1 7 13 5.41 5.32 5.16 5.32 1.48 263.0 0.000 0.00 0.00 0.00 958.3
2018 12 1 7 14 5.41 5.31 5.16 5.31 1.78 250.0 0.000 0.00 0.00 0.00 958.3
2018 12 1 7 15 5.40 5.30 5.15 5.30 2.84 238.0 0.000 0.00 0.00 0.00 958.3
2018 12 1 7 16 5.41 5.30 5.15 5.30 3.02 220.0 0.000 0.00 0.00 0.00 958.3
2018 12 1 7 17 5.41 5.31 5.15 5.31 2.56 237.0 0.000 0.00 0.00 0.00 958.3
2018 12 1 7 18 5.41 5.32 5.15 5.32 1.31 242.0 0.000 0.00 0.00 0.00 958.3
2018 12 1 7 19 5.42 5.32 5.15 5.32 2.19 221.0 0.000 1.01 0.82 0.00 958.3
2018 12 1 7 20 5.42 5.32 5.15 5.32 1.89 246.0 0.000 1.15 1.20 0.00 958.3
2018 12 1 7 21 5.44 5.33 5.17 5.33 1.86 221.0 0.000 1.15 1.20 0.00 958.3
2018 12 1 7 22 5.43 5.34 5.16 5.34 2.34 219.0 0.000 1.44 1.39 0.00 958.3
2018 12 1 7 23 5.43 5.35 5.15 5.35 2.75 244.0 0.000 1.58 1.39 0.00 958.3
2018 12 1 7 24 5.42 5.36 5.14 5.36 2.11 242.0 0.000 1.73 1.39 0.00 958.3
2018 12 1 7 25 5.42 5.36 5.14 5.36 2.10 235.0 0.000 2.02 1.78 0.00 958.3
2018 12 1 7 26 5.43 5.37 5.15 5.37 1.41 241.0 0.000 2.02 1.97 0.00 958.4
2018 12 1 7 27 5.44 5.37 5.15 5.37 2.47 226.0 0.000 2.30 2.16 0.00 958.4
2018 12 1 7 28 5.45 5.37 5.16 5.37 3.00 242.0 0.000 2.59 2.36 0.00 958.4
2018 12 1 7 29 5.44 5.40 5.14 5.40 1.98 234.0 0.000 2.73 2.55 0.00 958.4
2018 12 1 7 30 5.43 5.41 5.12 5.41 2.12 240.0 0.000 2.88 2.74 0.00 958.4
2018 12 1 7 31 5.44 5.39 5.13 5.39 2.60 238.0 0.000 3.17 2.93 0.00 958.4
2018 12 1 7 32 5.44 5.39 5.13 5.39 3.00 232.0 0.000 3.31 3.13 0.00 958.4
2018 12 1 7 33 5.43 5.39 5.12 5.39 1.23 255.0 0.000 3.31 3.32 0.00 958.4
2018 12 1 7 34 5.43 5.38 5.13 5.38 2.21 228.0 0.000 3.74 3.70 0.00 958.4
2018 12 1 7 35 5.42 5.38 5.12 5.38 2.10 237.0 0.000 4.17 3.89 0.00 958.5
2018 12 1 7 36 5.42 5.37 5.12 5.37 2.67 233.0 0.000 4.31 4.09 0.00 958.5
2018 12 1 7 37 5.42 5.38 5.12 5.38 2.19 257.0 0.000 4.60 4.28 0.00 958.5
2018 12 1 7 38 5.41 5.37 5.12 5.37 1.65 256.0 0.000 4.60 4.47 0.00 958.5
2018 12 1 7 39 5.41 5.37 5.12 5.37 1.42 246.0 0.000 5.03 4.86 0.00 958.5
2018 12 1 7 40 5.41 5.36 5.11 5.36 1.99 248.0 0.000 5.46 5.05 0.00 958.5
2018 12 1 7 41 5.43 5.36 5.13 5.36 2.06 239.0 0.000 6.04 5.63 0.00 958.6
2018 12 1 7 42 5.42 5.40 5.13 5.40 1.32 256.0 0.000 6.47 6.01 0.00 958.6
2018 12 1 7 43 5.41 5.40 5.12 5.40 1.78 247.0 0.000 7.19 6.78 0.00 958.6
2018 12 1 7 44 5.40 5.39 5.11 5.39 1.86 250.0 0.000 8.05 7.55 0.00 958.6
2018 12 1 7 45 5.38 5.37 5.09 5.37 2.07 260.0 0.000 8.91 8.51 0.00 958.7
2018 12 1 7 46 5.37 5.36 5.07 5.36 1.99 238.0 0.000 9.49 9.09 0.00 958.7
2018 12 1 7 47 5.36 5.35 5.07 5.35 2.85 261.0 0.000 10.35 10.05 0.00 958.7
2018 12 1 7 48 5.37 5.34 5.08 5.34 2.72 257.0 0.000 10.92 10.24 0.00 958.7
2018 12 1 7 49 5.37 5.33 5.08 5.33 2.29 252.0 0.000 11.64 11.01 0.00 958.7
2018 12 1 7 50 5.36 5.32 5.06 5.32 1.89 250.0 0.000 12.07 11.20 0.00 958.7
2018 12 1 7 51 5.36 5.31 5.07 5.31 2.35 254.0 0.000 12.36 11.39 0.00 958.7
2018 12 1 7 52 5.37 5.34 5.07 5.34 2.01 244.0 0.000 12.94 12.16 0.00 958.7
2018 12 1 7 53 5.37 5.34 5.07 5.34 1.46 258.0 0.000 13.51 12.74 0.00 958.7
2018 12 1 7 54 5.37 5.34 5.08 5.34 2.38 261.0 0.000 13.80 12.93 0.00 958.7
2018 12 1 7 55 5.37 5.34 5.07 5.34 2.27 253.0 0.000 14.37 13.51 0.00 958.8
2018 12 1 7 56 5.39 5.35 5.09 5.35 2.11 244.0 0.000 14.80 13.70 0.00 958.8
2018 12 1 7 57 5.39 5.36 5.08 5.36 2.24 234.0 0.000 14.66 14.28 0.00 958.8
2018 12 1 7 58 5.39 5.38 5.08 5.38 1.45 245.0 0.000 15.38 14.47 0.00 958.8
2018 12 1 7 59 5.40 5.38 5.09 5.38 2.15 241.0 0.000 15.67 14.86 0.00 958.8
2018 12 1 8 0 5.41 5.37 5.11 5.37 2.07 236.0 0.000 16.10 15.24 0.00 958.8
2018 12 1 8 1 5.43 5.39 5.12 5.39 2.26 241.0 0.000 16.81 15.82 0.00 958.8
2018 12 1 8 2 5.44 5.39 5.12 5.39 2.58 258.0 0.000 18.11 17.16 0.00 958.8
2018 12 1 8 3 5.43 5.40 5.12 5.40 2.23 239.0 0.000 19.26 18.51 0.00 958.8
2018 12 1 8 4 5.43 5.41 5.11 5.41 2.32 219.0 0.000 20.41 19.28 0.00 958.8
2018 12 1 8 5 5.43 5.42 5.11 5.42 1.70 221.0 0.000 21.84 20.82 0.00 958.8
2018 12 1 8 6 5.41 5.42 5.10 5.42 1.91 260.0 0.000 22.71 21.78 0.00 958.8
2018 12 1 8 7 5.42 5.41 5.11 5.41 2.00 239.0 0.000 23.71 22.55 0.00 958.8
2018 12 1 8 8 5.42 5.42 5.12 5.42 1.98 265.0 0.000 24.29 23.13 0.00 958.8
2018 12 1 8 9 5.42 5.41 5.12 5.41 1.76 276.0 0.000 24.43 23.13 0.00 958.9
2018 12 1 8 10 5.45 5.40 5.15 5.40 2.23 234.0 0.000 24.57 23.70 0.00 958.9
2018 12 1 8 11 5.47 5.40 5.17 5.40 1.58 256.0 0.000 25.29 24.47 0.00 958.9
2018 12 1 8 12 5.44 5.39 5.14 5.39 1.79 270.0 0.000 26.87 26.01 0.00 958.9
2018 12 1 8 13 5.44 5.39 5.13 5.39 2.03 248.0 0.000 29.60 28.70 0.00 958.9
2018 12 1 8 14 5.44 5.40 5.13 5.40 1.84 243.0 0.000 32.91 31.97 0.00 958.9
2018 12 1 8 15 5.45 5.41 5.14 5.41 1.76 251.0 0.000 35.49 34.09 0.00 958.9
2018 12 1 8 16 5.47 5.40 5.16 5.40 2.31 238.0 0.000 34.49 33.13 0.00 958.9
2018 12 1 8 17 5.47 5.41 5.16 5.41 1.42 226.0 0.000 32.48 30.82 0.00 958.9
2018 12 1 8 18 5.47 5.43 5.16 5.43 1.51 240.0 0.000 31.33 30.05 0.00 958.9
2018 12 1 8 19 5.46 5.44 5.16 5.44 1.05 265.0 0.000 32.04 30.82 0.00 958.9
2018 12 1 8 20 5.45 5.46 5.14 5.46 1.36 256.0 0.000 34.63 33.51 0.00 958.9
2018 12 1 8 21 5.46 5.45 5.15 5.45 2.21 217.0 0.000 37.50 36.01 0.00 958.9
